607,513
978,632
487,36
739,360
804,172
911,885
615,354
361,30
240,320
307,72
965,205
602,920
262,479
181,870
708,740
731,907
627,966
271,671
411,394
931,566
804,937
265,270
962,685
307,279
542,41
720,548
15,21
91,548
830,170
849,832
585,154
185,98
595,662
74,695
501,460
878,890
892,922
735,926
787,259
516,586
160,232
378,381
117,494
573,531
394,764
279,29
174,212
682,737
727,404
918,923
604,403
156,857
773,966
418,39
589,32
319,667
74,477
618,955
97,408
80,863
881,970
825,612
267,152
919,38
848,413
572,239
421,112
609,491
522,753
460,785
438,870
956,998
924,383
875,424
44,598
547,159
509,777
965,62
630,190
513,3
192,536
748,233
983,179
325,215
655,881
855,518
130,419
726,978
3,370
554,137
563,234
232,548
157,3
946,826
661,146
166,845
414,630
626,324
749,525
270,195
705,643
812,905
691,17
562,785
862,809
924,512
453,255
754,976
143,160
729,61
421,669
336,347
337,507
518,34
939,586
170,993
135,904
989,986
336,796
979,937
506,143
524,313
48,499
651,39
295,583
56,348
367,904
280,824
42,769
20,454
6,400
794,59
403,411
484,695
282,795
527,781
370,761
952,748
912,333
230,227
989,331
573,429
323,833
274,11
856,626
742,991
938,955
411,587
494,582
191,4
478,480
319,237
926,22
191,661
673,501
528,352
385,519
986,548
823,660
831,456
299,540
958,644
477,897
679,528
942,52
935,349
948,949
162,791
531,62
513,473
161,586
893,383
877,45
139,585
617,240
367,575
590,123
188,487
114,450
167,493
473,14
921,686
222,669
60,755
790,630
214,811
938,155
608,697
390,906
889,55
460,296
641,296
528,669
550,14
992,559
497,757
238,924
722,399
536,995
350,708
405,555
267,350
666,26
730,105
462,946
253,328
125,108
983,570
890,136
174,191
816,679
755,342
10,143
209,595
933,240
864,763
419,716
658,533
803,857
431,749
303,859
946,693
890,973
133,119
757,898
763,765
873,66
268,735
677,42
703,706
906,814
806,290
111,217
643,905
25,268
48,857
794,638
155,646
196,279
536,639
768,568
545,55
455,788
668,541
862,34
3,565
963,389
843,750
861,379
461,420
562,929
812,29
770,57
60,663
94,241
857,504
541,491
960,708
601,695
163,858
390,684
689,880
343,406
996,323
119,757
665,381
871,761
53,825
616,362
853,61
276,454
93,760
883,573
313,178
189,591
843,607
232,576
430,491
57,753
857,826
875,898
215,947
583,14
342,280
674,578
457,807
286,479
7,492
340,179
583,665
375,144
616,482
736,909
887,347
30,189
954,199
775,589
659,35
224,704
581,755
940,299
539,651
540,41
788,900
221,156
160,981
956,410
357,392
561,154
562,450
968,143
921,703
290,506
916,412
468,179
321,789
425,102
158,256
999,580
81,847
607,380
418,335
619,785
587,295
173,985
932,253
182,721
165,143
328,902
483,779
6,400
713,748
528,282
9,315
745,974
432,692
580,494
219,318
709,323
769,589
807,828
86,700
581,184
711,462
903,936
557,487
625,131
907,716
379,681
50,422
17,431
150,778
135,669
775,598
961,316
182,547
314,222
264,890
922,681
51,382
773,383
249,102
654,760
373,21
585,601
752,850
168,743
911,878
868,950
185,142
189,96
313,452
322,745
992,357
564,47
157,848
253,319
200,532
841,495
386,957
258,123
206,615
987,676
182,669
678,134
604,636
208,874
601,332
136,684
748,457
466,75
632,453
534,165
931,639
479,504
879,400
750,903
361,337
963,202
884,462
178,820
307,599
544,350
838,62
565,43
741,432
717,64
817,795
347,439
303,18
355,816
278,986
159,780
554,83
638,1
899,4
682,457
895,283
852,926
403,798
77,815
880,383
959,648
748,707
293,749
77,147
399,188
586,611
468,699
481,647
969,397
321,932
130,282
721,846
106,598
328,681
277,10
701,837
892,967
791,547
412,545
254,111
300,968
305,865
165,102
987,845
945,261
729,469
830,131
790,895
660,159
95,933
553,119
133,255
882,492
371,319
213,557
847,414
293,436
734,120
954,328
473,439
135,932
938,73
427,897
538,922
188,847
302,935
468,724
442,166
765,622
290,86
675,676
584,743
424,632
206,596
774,494
471,597
436,914
152,123
681,80
659,801
452,212
945,349
118,426
205,186
418,400
560,113
391,544
813,196
87,249
672,599
89,505
697,748
679,338
320,865
47,563
558,40
694,489
956,201
168,914
133,366
277,615
89,564
738,572
353,123
704,750
525,488
970,803
454,947
891,980
776,925
84,760
544,34
201,263
102,933
341,47
872,958
153,478
973,81
353,348
400,40
312,944
709,499
410,479
940,358
674,354
433,68
664,451
960,345
983,330
757,850
